Date,Price,Open,High,Low,Vol.,Change %
31-01-2008,"9,226.25","9,442.20","9,505.35","9,147.25",18.03M,-1.89%
30-01-2008,"9,404.15","9,635.35","9,635.35","9,309.80",10.43M,-1.73%
29-01-2008,"9,569.60","9,933.20","10,113.35","9,420.75",13.42M,-3.36%
28-01-2008,"9,901.90","9,748.35","9,937.90","9,313.60",8.95M,1.53%
25-01-2008,"9,752.25","9,170.35","9,827.30","9,170.35",13.25M,6.77%
24-01-2008,"9,133.85","9,369.10","9,630.55","8,960.20",17.73M,-1.35%
23-01-2008,"9,259.20","9,021.50","9,501.55","8,889.60",19.20M,6.64%
22-01-2008,"8,682.45","8,663.70","9,015.80","7,958.95",18.01M,-3.94%
21-01-2008,"9,038.95","9,671.40","9,701.10","8,504.65",18.33M,-7.20%
18-01-2008,"9,739.90","10,168.25","10,215.30","9,648.45",17.06M,-5.08%
17-01-2008,"10,261.50","10,404.70","10,420.25","10,123.70",15.96M,-0.83%
16-01-2008,"10,346.95","10,390.45","10,397.30","10,038.95",18.16M,-1.13%
15-01-2008,"10,465.70","10,680.00","10,755.70","10,433.95",13.93M,-2.17%
14-01-2008,"10,698.35","10,614.85","10,774.15","10,525.70",16.41M,1.30%
11-01-2008,"10,561.55","10,295.70","10,634.20","10,295.70",14.09M,2.87%
10-01-2008,"10,266.85","10,442.30","10,624.20","10,239.35",17.22M,-0.38%
09-01-2008,"10,306.45","10,355.05","10,495.30","10,232.55",15.18M,-0.47%
08-01-2008,"10,355.60","10,463.85","10,558.30","10,244.90",13.19M,-0.34%
07-01-2008,"10,391.10","9,983.10","10,482.40","9,948.35",14.08M,1.54%
04-01-2008,"10,233.20","10,288.05","10,326.25","10,120.90",9.09M,1.31%
03-01-2008,"10,100.70","10,164.00","10,265.60","10,070.80",12.13M,-1.46%
02-01-2008,"10,250.85","10,103.35","10,333.30","9,862.15",16.13M,3.49%
01-01-2008,"9,905.25","9,819.50","9,927.40","9,813.95",,0.42%
31-12-2007,"9,863.45","9,861.70","9,914.55","9,790.40",5.94M,0.36%
28-12-2007,"9,828.35","9,742.05","9,840.35","9,625.30",6.32M,0.44%
27-12-2007,"9,785.05","9,810.00","9,842.65","9,746.80",9.25M,0.31%
26-12-2007,"9,755.20","9,545.70","9,772.00","9,545.70",5.63M,2.00%
24-12-2007,"9,563.55","9,316.45","9,581.10","9,316.45",6.79M,3.44%
20-12-2007,"9,245.45","9,275.65","9,332.85","9,205.35",6.15M,0.06%
19-12-2007,"9,240.35","9,363.95","9,446.00","9,125.45",7.74M,-0.42%
18-12-2007,"9,279.20","9,507.90","9,507.90","9,225.45",9.10M,-1.56%
17-12-2007,"9,426.70","9,790.55","9,792.15","9,362.40",7.01M,-3.84%
14-12-2007,"9,803.15","9,886.85","9,948.95","9,776.80",8.32M,-1.18%
13-12-2007,"9,920.45","10,088.40","10,123.20","9,891.90",10.99M,-1.35%
12-12-2007,"10,056.70","9,951.25","10,086.60","9,891.25",11.76M,-0.34%
11-12-2007,"10,090.70","9,961.65","10,124.75","9,899.95",12.14M,2.29%
10-12-2007,"9,864.60","9,800.20","9,889.30","9,723.60",11.14M,0.70%
07-12-2007,"9,796.10","9,677.85","9,804.55","9,605.45",10.17M,1.83%
06-12-2007,"9,620.15","9,644.80","9,759.70","9,559.75",10.95M,0.41%
05-12-2007,"9,581.30","9,373.45","9,605.25","9,373.45",14.45M,2.29%
04-12-2007,"9,367.10","9,404.15","9,452.70","9,341.05",9.06M,-0.32%
03-12-2007,"9,397.55","9,391.20","9,466.20","9,384.35",9.42M,0.23%
30-11-2007,"9,375.75","9,230.80","9,437.95","9,185.00",10.29M,2.75%
29-11-2007,"9,124.40","9,124.80","9,273.25","9,063.25",10.95M,1.71%
28-11-2007,"8,970.85","9,043.60","9,216.15","8,938.10",9.55M,-1.10%
27-11-2007,"9,070.75","9,087.60","9,098.95","8,977.95",8.07M,-0.57%
26-11-2007,"9,122.45","9,136.05","9,255.05","9,093.40",9.55M,1.61%
23-11-2007,"8,977.90","9,051.75","9,127.60","8,821.15",9.71M,-0.23%
22-11-2007,"8,998.80","8,835.25","9,084.20","8,650.00",12.27M,1.91%
21-11-2007,"8,829.80","9,272.20","9,291.65","8,766.35",10.65M,-4.83%
20-11-2007,"9,277.85","9,356.40","9,574.85","9,210.10",11.16M,-1.26%
19-11-2007,"9,396.25","9,541.10","9,595.45","9,367.85",14.32M,-0.82%
16-11-2007,"9,474.15","9,476.85","9,538.65","9,272.35",9.09M,0.21%
15-11-2007,"9,454.70","9,560.20","9,601.45","9,422.35",8.46M,-1.65%
14-11-2007,"9,613.05","9,230.65","9,651.85","9,230.65",14.95M,6.10%
13-11-2007,"9,060.00","8,761.35","9,149.00","8,642.85",12.64M,3.45%
12-11-2007,"8,758.20","8,596.15","8,819.90","8,429.35",13.99M,-0.03%
09-11-2007,"8,760.75","8,887.45","9,029.40","8,671.40",,-1.30%
08-11-2007,"8,876.25","9,090.80","9,090.80","8,816.95",11.27M,-2.35%
07-11-2007,"9,090.20","9,215.40","9,388.05","9,049.65",10.67M,-1.37%
06-11-2007,"9,216.30","9,383.55","9,550.65","9,129.85",10.34M,-1.93%
05-11-2007,"9,397.55","9,549.80","9,692.50","9,346.25",20.49M,-1.71%
02-11-2007,"9,560.70","8,953.40","9,610.70","8,898.20",16.15M,3.94%
01-11-2007,"9,198.60","9,220.40","9,358.00","9,032.70",23.97M,2.06%
31-10-2007,"9,013.15","8,906.30","9,116.80","8,839.40",13.49M,0.88%
30-10-2007,"8,934.15","9,024.55","9,237.80","8,832.50",31.08M,-0.74%
29-10-2007,"9,000.75","8,918.05","9,122.35","8,865.65",14.94M,2.87%
26-10-2007,"8,749.90","8,426.40","8,804.90","8,257.05",14.05M,3.81%
25-10-2007,"8,428.65","8,228.20","8,528.25","8,185.55",22.56M,2.43%
24-10-2007,"8,228.65","8,167.95","8,276.65","8,058.55",17.12M,1.57%
23-10-2007,"8,101.10","7,621.05","8,118.75","7,621.05",16.01M,7.04%
22-10-2007,"7,568.00","7,374.35","7,621.65","7,289.20",11.88M,1.94%
19-10-2007,"7,423.80","7,637.40","7,718.90","7,279.30",17.61M,-2.43%
18-10-2007,"7,608.75","8,055.15","8,192.45","7,519.70",15.14M,-6.06%
17-10-2007,"8,099.90","8,071.55","8,218.10","7,641.50",12.26M,-4.17%
16-10-2007,"8,452.20","8,361.40","8,491.65","8,240.30",15.50M,2.00%
15-10-2007,"8,286.30","7,962.55","8,306.35","7,962.55",11.15M,4.44%
12-10-2007,"7,934.00","8,093.65","8,132.10","7,889.80",10.88M,-2.76%
11-10-2007,"8,158.80","8,054.30","8,177.75","8,005.50",7.68M,1.60%
10-10-2007,"8,030.65","7,960.65","8,081.05","7,907.35",13.99M,1.71%
09-10-2007,"7,895.85","7,580.90","7,916.45","7,535.05",11.77M,3.53%
08-10-2007,"7,626.40","7,853.15","7,935.45","7,516.45",8.01M,-2.79%
05-10-2007,"7,845.25","8,038.10","8,066.55","7,789.70",9.15M,-2.37%
04-10-2007,"8,035.90","8,083.30","8,086.70","7,828.65",12.07M,-0.77%
03-10-2007,"8,097.90","8,029.80","8,235.80","7,820.25",16.64M,1.38%
01-10-2007,"7,987.50","8,008.55","8,085.15","7,913.30",15.27M,-0.68%
28-09-2007,"8,042.20","7,838.25","8,082.85","7,836.05",14.52M,2.66%
27-09-2007,"7,833.65","7,804.55","7,866.50","7,747.10",13.89M,1.00%
26-09-2007,"7,755.90","7,647.10","7,829.85","7,591.80",12.89M,1.66%
25-09-2007,"7,629.15","7,658.50","7,694.25","7,490.20",9.00M,-0.28%
24-09-2007,"7,650.90","7,514.40","7,661.05","7,514.40",12.19M,2.50%
21-09-2007,"7,464.50","7,378.30","7,506.35","7,367.15",8.65M,1.01%
20-09-2007,"7,390.15","7,404.95","7,462.90","7,343.60",9.87M,-0.16%
19-09-2007,"7,401.85","7,111.00","7,419.35","7,111.00",18.73M,4.85%
18-09-2007,"7,059.65","6,921.15","7,078.95","6,883.60",10.38M,2.36%
17-09-2007,"6,897.10","6,898.00","6,977.20","6,843.00",5.82M,-0.22%
14-09-2007,"6,912.15","6,941.90","7,062.90","6,898.70",14.48M,0.12%
13-09-2007,"6,904.20","6,789.30","6,912.05","6,789.30",10.48M,1.77%
12-09-2007,"6,784.40","6,837.45","6,875.95","6,773.65",6.73M,-0.46%
11-09-2007,"6,815.60","6,903.15","6,915.35","6,805.00",6.36M,-0.80%
10-09-2007,"6,870.35","6,787.65","6,883.00","6,740.70",6.44M,0.40%
07-09-2007,"6,842.95","6,839.90","6,922.60","6,820.65",10.52M,-0.38%
06-09-2007,"6,868.85","6,718.90","6,878.30","6,673.75",7.24M,1.35%
05-09-2007,"6,777.65","6,784.50","6,850.45","6,754.40",8.93M,-0.35%
04-09-2007,"6,801.65","6,852.25","6,863.35","6,759.10",8.95M,0.41%
03-09-2007,"6,774.05","6,712.60","6,788.05","6,707.45",9.93M,1.47%
31-08-2007,"6,675.85","6,582.10","6,714.40","6,568.20",10.00M,1.57%
30-08-2007,"6,572.45","6,581.40","6,609.45","6,532.90",18.82M,0.97%
29-08-2007,"6,509.30","6,409.40","6,535.90","6,326.50",15.11M,0.37%
28-08-2007,"6,485.50","6,470.40","6,522.05","6,425.35",12.61M,0.21%
27-08-2007,"6,471.85","6,278.50","6,492.25","6,278.50",16.51M,4.78%
24-08-2007,"6,176.55","6,128.85","6,196.65","6,071.45",14.09M,1.42%
23-08-2007,"6,090.25","6,303.45","6,397.15","6,061.55",15.76M,-2.23%
22-08-2007,"6,228.85","6,242.40","6,312.60","6,058.35",21.85M,0.30%
21-08-2007,"6,210.45","6,490.75","6,521.50","6,173.70",10.45M,-4.33%
20-08-2007,"6,491.50","6,358.05","6,567.60","6,358.05",10.85M,3.94%
17-08-2007,"6,245.60","6,273.70","6,375.45","6,083.85",20.53M,-0.95%
16-08-2007,"6,305.75","6,456.20","6,509.30","6,293.65",15.80M,-5.92%
14-08-2007,"6,702.35","6,735.45","6,735.45","6,668.90",7.55M,0.34%
13-08-2007,"6,679.75","6,650.30","6,732.30","6,622.80",9.48M,0.51%
10-08-2007,"6,646.05","6,665.30","6,665.30","6,542.40",11.82M,-2.80%
09-08-2007,"6,837.20","7,001.50","7,110.55","6,805.60",11.12M,-1.86%
08-08-2007,"6,966.80","6,849.85","6,998.60","6,849.85",13.94M,2.10%
07-08-2007,"6,823.45","6,846.70","6,954.65","6,796.90",12.36M,0.02%
06-08-2007,"6,821.85","6,826.95","6,853.85","6,627.60",10.14M,-0.48%
03-08-2007,"6,854.60","6,803.00","6,903.40","6,797.30",7.58M,1.41%
02-08-2007,"6,759.15","6,630.85","6,819.45","6,612.05",11.79M,1.84%
01-08-2007,"6,637.35","6,903.85","6,903.85","6,609.75",15.90M,-4.20%
31-07-2007,"6,928.45","6,864.10","6,943.90","6,712.85",19.95M,1.44%
30-07-2007,"6,829.80","6,726.60","6,937.10","6,650.70",14.11M,1.96%
27-07-2007,"6,698.65","6,864.55","6,864.55","6,608.10",16.70M,-3.38%
26-07-2007,"6,933.30","7,024.90","7,032.95","6,904.70",14.00M,-1.00%
25-07-2007,"7,003.45","7,061.35","7,068.55","6,959.25",12.78M,-1.02%
24-07-2007,"7,075.60","7,092.35","7,142.15","7,057.65",11.62M,-0.01%
23-07-2007,"7,076.30","7,073.70","7,088.80","7,024.60",8.99M,-0.14%
20-07-2007,"7,086.55","7,146.70","7,209.20","7,064.65",9.76M,-0.72%
19-07-2007,"7,137.90","7,099.15","7,157.70","7,082.10",9.75M,0.98%
18-07-2007,"7,068.80","7,050.90","7,093.90","6,978.00",9.93M,0.38%
17-07-2007,"7,041.75","7,064.25","7,154.40","7,020.00",14.90M,-0.84%
16-07-2007,"7,101.30","6,985.05","7,112.90","6,938.05",15.53M,1.73%
13-07-2007,"6,980.35","6,935.00","7,032.65","6,935.00",13.91M,0.93%
12-07-2007,"6,916.05","6,812.05","6,931.50","6,812.05",9.61M,1.79%
11-07-2007,"6,794.70","6,779.25","6,845.20","6,752.65",11.28M,-0.29%
10-07-2007,"6,814.70","6,891.80","6,906.05","6,798.80",12.16M,-0.77%
09-07-2007,"6,867.90","6,787.75","6,895.70","6,752.40",15.00M,1.13%
06-07-2007,"6,791.25","6,796.50","6,830.45","6,751.35",12.53M,-0.40%
05-07-2007,"6,818.35","6,845.25","6,902.80","6,739.50",12.03M,-0.26%
04-07-2007,"6,836.45","6,917.35","6,917.35","6,777.50",7.48M,-0.30%
03-07-2007,"6,857.10","6,719.65","6,882.60","6,719.65",10.70M,2.07%
02-07-2007,"6,718.00","6,811.85","6,828.90","6,696.00",8.14M,-0.33%
29-06-2007,"6,740.10","6,521.85","6,749.95","6,521.85",14.53M,3.35%
28-06-2007,"6,521.35","6,509.10","6,538.15","6,487.85",10.82M,0.60%
27-06-2007,"6,482.45","6,522.50","6,534.10","6,457.30",7.13M,-0.51%
26-06-2007,"6,515.60","6,501.50","6,547.65","6,490.75",7.86M,-0.44%
25-06-2007,"6,544.55","6,548.95","6,555.90","6,490.35",8.29M,0.04%
22-06-2007,"6,542.05","6,544.30","6,621.15","6,521.95",12.88M,0.09%
21-06-2007,"6,536.25","6,486.40","6,562.25","6,438.75",11.13M,0.61%
20-06-2007,"6,496.85","6,376.50","6,508.00","6,376.50",14.50M,2.04%
19-06-2007,"6,366.95","6,165.50","6,382.40","6,165.50",10.38M,3.12%
18-06-2007,"6,174.40","6,210.50","6,245.80","6,157.65",6.14M,-0.03%
15-06-2007,"6,176.20","6,134.85","6,239.80","6,134.85",8.34M,0.88%
14-06-2007,"6,122.05","6,106.90","6,157.20","6,085.20",7.72M,0.96%
13-06-2007,"6,063.80","6,150.65","6,168.50","6,048.80",7.23M,-1.40%
12-06-2007,"6,149.95","6,177.45","6,191.95","6,059.75",7.60M,-0.18%
11-06-2007,"6,161.25","6,210.25","6,278.90","6,151.85",4.68M,-0.27%
08-06-2007,"6,177.70","6,200.35","6,271.20","6,129.95",8.63M,-0.94%
07-06-2007,"6,236.45","6,301.95","6,352.30","6,204.70",7.82M,-1.39%
06-06-2007,"6,324.30","6,561.60","6,562.50","6,312.30",7.79M,-3.20%
05-06-2007,"6,533.35","6,441.50","6,554.90","6,411.25",9.23M,1.31%
04-06-2007,"6,448.85","6,431.25","6,491.45","6,400.65",7.02M,0.69%
01-06-2007,"6,404.80","6,340.90","6,431.50","6,340.90",8.98M,1.27%
31-05-2007,"6,324.50","6,255.50","6,345.30","6,255.50",12.50M,1.27%
30-05-2007,"6,245.45","6,297.70","6,335.45","6,223.85",7.03M,-0.90%
29-05-2007,"6,302.10","6,288.35","6,316.95","6,257.50",5.24M,0.29%
28-05-2007,"6,283.95","6,199.15","6,332.65","6,199.15",7.45M,1.35%
25-05-2007,"6,200.35","6,162.55","6,218.85","6,091.90",7.87M,-0.13%
24-05-2007,"6,208.70","6,285.45","6,313.75","6,183.70",8.93M,-1.59%
23-05-2007,"6,309.15","6,371.30","6,383.85","6,252.95",11.01M,-0.74%
22-05-2007,"6,356.40","6,384.55","6,418.00","6,335.00",12.93M,-0.54%
21-05-2007,"6,391.15","6,315.80","6,445.40","6,315.80",15.30M,1.60%
18-05-2007,"6,290.80","6,241.95","6,313.55","6,219.40",12.32M,0.32%
17-05-2007,"6,270.90","6,179.00","6,292.05","6,179.00",16.66M,2.17%
16-05-2007,"6,137.85","5,960.65","6,154.65","5,960.65",16.12M,3.15%
15-05-2007,"5,950.65","5,850.05","5,968.20","5,844.20",15.26M,1.76%
14-05-2007,"5,847.80","5,733.30","5,859.35","5,733.30",10.80M,2.91%
11-05-2007,"5,682.45","5,556.25","5,708.30","5,529.65",10.78M,0.66%
10-05-2007,"5,644.95","5,664.20","5,742.65","5,628.10",14.50M,0.11%
09-05-2007,"5,638.55","5,571.15","5,649.25","5,480.50",9.55M,1.83%
08-05-2007,"5,537.00","5,584.10","5,672.50","5,523.75",9.25M,-1.31%
07-05-2007,"5,610.70","5,773.40","5,773.40","5,596.20",11.79M,-0.81%
04-05-2007,"5,656.55","5,713.70","5,765.60","5,641.75",13.05M,-0.65%
03-05-2007,"5,693.40","5,656.25","5,721.90","5,651.05",13.43M,1.29%
30-04-2007,"5,621.00","5,627.90","5,638.65","5,490.85",11.54M,-2.29%
27-04-2007,"5,752.90","5,833.65","5,874.75","5,731.40",10.68M,-2.18%
26-04-2007,"5,880.95","5,886.95","5,975.00","5,862.85",15.56M,0.08%
25-04-2007,"5,876.45","5,724.00","5,905.10","5,724.00",13.76M,1.19%
24-04-2007,"5,807.50","5,524.20","5,833.05","5,511.70",24.08M,4.64%
23-04-2007,"5,550.15","5,622.00","5,637.10","5,536.05",8.01M,-0.85%
20-04-2007,"5,597.55","5,552.10","5,626.85","5,514.80",9.10M,1.03%
19-04-2007,"5,540.30","5,485.20","5,587.30","5,382.20",11.57M,0.50%
18-04-2007,"5,513.00","5,474.10","5,548.00","5,460.15",10.51M,1.05%
17-04-2007,"5,455.45","5,457.20","5,522.15","5,387.50",13.01M,0.37%
16-04-2007,"5,435.10","5,400.30","5,465.50","5,400.30",7.44M,1.36%
13-04-2007,"5,362.10","5,234.50","5,404.10","5,230.90",10.97M,2.82%
12-04-2007,"5,215.15","5,241.15","5,241.15","5,176.45",5.88M,-1.17%
11-04-2007,"5,276.65","5,325.30","5,374.25","5,261.30",5.53M,-0.92%
10-04-2007,"5,325.50","5,335.40","5,349.75","5,229.75",9.20M,0.03%
09-04-2007,"5,323.80","5,129.05","5,335.95","5,129.05",9.71M,3.79%
05-04-2007,"5,129.20","5,035.90","5,151.25","4,985.30",10.12M,1.94%
04-04-2007,"5,031.75","4,997.05","5,108.15","4,997.05",9.25M,0.73%
03-04-2007,"4,995.15","4,961.30","5,048.60","4,921.80",14.98M,0.72%
02-04-2007,"4,959.65","5,267.70","5,267.70","4,946.55",12.54M,-6.57%
30-03-2007,"5,308.50","5,281.40","5,339.75","5,281.40",11.16M,0.67%
29-03-2007,"5,273.20","5,298.90","5,309.90","5,164.05",23.89M,-0.32%
28-03-2007,"5,290.15","5,375.50","5,375.50","5,270.95",,-2.47%
26-03-2007,"5,424.30","5,522.05","5,593.35","5,407.85",,-1.71%
23-03-2007,"5,518.85","5,549.40","5,594.75","5,448.85",,-0.65%
22-03-2007,"5,554.75","5,349.45","5,568.30","5,349.45",,5.04%
21-03-2007,"5,288.40","5,104.00","5,299.10","5,083.45",,4.02%
20-03-2007,"5,084.10","5,014.35","5,125.80","5,014.35",,2.10%
19-03-2007,"4,979.45","4,900.15","4,992.30","4,871.45",,1.76%
16-03-2007,"4,893.45","4,978.35","4,993.55","4,837.25",,-1.44%
15-03-2007,"4,965.00","5,048.05","5,141.80","4,949.65",,-1.47%
14-03-2007,"5,039.05","5,245.90","5,245.90","5,022.45",,-4.05%
13-03-2007,"5,251.55","5,188.10","5,259.90","5,169.30",,1.38%
12-03-2007,"5,180.10","5,188.05","5,269.30","5,152.40",,-0.15%
09-03-2007,"5,187.85","5,226.05","5,316.95","5,160.60",,-0.57%
08-03-2007,"5,217.85","5,031.85","5,246.50","4,999.25",,4.49%
07-03-2007,"4,993.55","5,185.10","5,214.40","4,950.50",,-2.28%
06-03-2007,"5,110.15","5,061.40","5,182.45","5,005.95",,1.39%
05-03-2007,"5,040.10","5,135.75","5,135.75","4,980.25",,-3.43%
02-03-2007,"5,218.95","5,395.40","5,401.15","5,196.15",,-3.15%
01-03-2007,"5,388.95","5,262.35","5,406.35","5,213.35",,2.84%
28-02-2007,"5,240.30","5,294.70","5,381.55","5,112.15",,-4.11%
27-02-2007,"5,464.65","5,552.30","5,616.25","5,407.30",,-1.25%
26-02-2007,"5,533.75","5,493.60","5,579.10","5,376.65",,1.10%
23-02-2007,"5,473.60","5,721.40","5,738.00","5,427.35",,-3.08%
22-02-2007,"5,647.65","5,825.45","5,854.40","5,627.55",,-2.91%
21-02-2007,"5,816.95","5,855.20","5,868.90","5,787.60",,-0.42%
20-02-2007,"5,841.25","5,927.50","5,945.85","5,825.45",,-1.29%
19-02-2007,"5,917.45","5,858.15","5,948.15","5,836.85",,1.30%
15-02-2007,"5,841.65","5,702.35","5,852.50","5,702.35",,2.98%
14-02-2007,"5,672.55","5,841.20","5,841.20","5,561.00",,-4.61%
13-02-2007,"5,946.45","6,026.35","6,100.45","5,890.30",,-1.41%
12-02-2007,"6,031.65","6,085.80","6,124.20","5,957.30",,-2.47%
09-02-2007,"6,184.45","6,211.45","6,248.60","6,107.50",,-0.39%
08-02-2007,"6,208.70","6,148.65","6,231.45","6,146.75",,0.84%
07-02-2007,"6,157.15","6,104.70","6,173.95","6,095.05",,1.07%
06-02-2007,"6,092.20","6,095.80","6,170.60","6,075.25",,0.05%
05-02-2007,"6,089.20","6,120.10","6,144.65","6,047.55",,0.23%
02-02-2007,"6,075.35","6,132.45","6,176.00","6,059.70",,-0.65%
01-02-2007,"6,115.20","5,976.25","6,152.25","5,951.05",,2.71%
31-01-2007,"5,953.95","5,980.05","6,100.50","5,901.65",,-0.42%
29-01-2007,"5,978.90","6,139.75","6,148.55","5,953.30",,-2.11%
25-01-2007,"6,107.60","6,094.05","6,126.40","6,051.25",,0.86%
24-01-2007,"6,055.50","6,082.85","6,098.05","5,989.60",,0.74%
23-01-2007,"6,010.80","6,167.85","6,172.25","5,989.85",,-2.67%
22-01-2007,"6,175.45","6,209.75","6,224.10","6,135.40",,-0.15%
19-01-2007,"6,184.90","6,254.50","6,254.75","6,104.20",,-0.07%
18-01-2007,"6,189.50","6,239.20","6,292.90","6,154.90",,-0.41%
17-01-2007,"6,215.20","6,168.60","6,247.05","6,143.75",,0.94%
16-01-2007,"6,157.40","6,188.10","6,212.10","6,103.10",,-0.12%
15-01-2007,"6,164.80","6,191.00","6,221.40","6,144.85",,0.11%
12-01-2007,"6,157.95","5,826.65","6,184.60","5,826.65",,7.12%
11-01-2007,"5,748.75","5,720.55","5,816.50","5,684.70",,0.45%
10-01-2007,"5,723.05","5,859.90","5,894.40","5,709.20",,-2.59%
09-01-2007,"5,875.30","5,971.80","6,000.75","5,864.30",,-1.56%
08-01-2007,"5,968.35","6,069.90","6,069.90","5,951.60",,-1.33%
05-01-2007,"6,049.00","6,004.30","6,101.80","5,996.45",,0.67%
04-01-2007,"6,008.45","6,077.15","6,122.40","5,982.45",,-1.02%
03-01-2007,"6,070.25","6,044.30","6,084.50","6,009.65",,0.51%
02-01-2007,"6,039.55","6,015.15","6,067.05","6,004.65",,0.51%
29-12-2006,"6,008.75","6,098.55","6,098.55","5,993.90",,-0.32%
28-12-2006,"6,027.80","6,036.35","6,060.85","5,994.55",,0.30%
27-12-2006,"6,009.60","5,933.45","6,057.55","5,930.95",,1.79%
26-12-2006,"5,904.15","5,799.20","5,914.40","5,785.25",,1.96%
22-12-2006,"5,790.40","5,796.40","5,829.45","5,760.10",,0.22%
21-12-2006,"5,777.90","5,787.60","5,810.95","5,712.00",,-0.33%
20-12-2006,"5,797.20","5,865.80","5,947.65","5,764.10",,-1.20%
19-12-2006,"5,867.45","6,010.80","6,010.80","5,801.95",,-2.41%
18-12-2006,"6,012.05","5,971.10","6,022.20","5,814.90",,0.90%
15-12-2006,"5,958.20","5,844.35","5,966.30","5,844.35",,1.85%
14-12-2006,"5,849.75","5,754.80","5,877.40","5,754.80",,2.26%
13-12-2006,"5,720.35","5,556.35","5,741.65","5,502.75",,3.32%
12-12-2006,"5,536.30","5,758.30","5,812.05","5,408.95",,-4.39%
11-12-2006,"5,790.60","6,177.90","6,177.90","5,729.35",,-7.12%
08-12-2006,"6,234.55","6,595.85","6,595.85","6,187.70",,-0.40%
07-12-2006,"6,259.50","6,220.25","6,284.15","6,182.55",,0.73%
06-12-2006,"6,213.85","6,264.55","6,305.50","6,188.80",,-0.34%
05-12-2006,"6,235.15","6,296.45","6,340.00","6,212.25",,-0.94%
04-12-2006,"6,294.10","6,301.65","6,374.55","6,280.60",,-0.58%
01-12-2006,"6,330.75","6,217.65","6,341.15","6,199.05",,2.14%
30-11-2006,"6,198.30","6,144.20","6,227.30","6,143.55",,1.15%
29-11-2006,"6,127.65","6,158.40","6,202.10","6,109.05",,0.08%
28-11-2006,"6,122.90","6,179.35","6,179.35","6,080.35",,-1.22%
27-11-2006,"6,198.35","6,128.50","6,217.65","6,107.35",,0.73%
24-11-2006,"6,153.60","6,144.95","6,190.95","6,132.60",,-0.06%
23-11-2006,"6,157.10","6,153.00","6,177.55","6,082.80",,0.62%
22-11-2006,"6,118.90","6,094.40","6,177.20","6,094.40",,0.55%
21-11-2006,"6,085.50","6,045.05","6,101.80","6,009.10",,1.31%
20-11-2006,"6,006.60","6,115.95","6,115.95","5,907.45",,-1.85%
17-11-2006,"6,119.65","6,166.45","6,228.25","6,066.15",,-0.90%
16-11-2006,"6,175.05","6,039.20","6,268.25","6,039.20",,2.52%
15-11-2006,"6,023.55","5,835.20","6,047.45","5,835.20",,3.16%
14-11-2006,"5,838.80","5,793.60","5,849.85","5,782.10",,0.65%
13-11-2006,"5,801.35","5,773.25","5,823.95","5,730.85",,0.75%
10-11-2006,"5,757.95","5,666.25","5,797.80","5,648.00",,1.80%
09-11-2006,"5,656.35","5,615.50","5,670.35","5,599.30",,1.17%
08-11-2006,"5,591.00","5,529.85","5,613.70","5,460.50",,1.00%
07-11-2006,"5,535.75","5,575.85","5,610.60","5,510.95",,-0.47%
06-11-2006,"5,561.90","5,604.25","5,626.90","5,556.05",,-0.91%
03-11-2006,"5,613.15","5,664.05","5,667.00","5,600.55",,-0.81%
02-11-2006,"5,658.75","5,586.00","5,677.25","5,586.00",,0.62%
01-11-2006,"5,623.65","5,792.80","5,795.85","5,570.90",,0.63%
31-10-2006,"5,588.70","5,633.70","5,686.90","5,543.80",,-0.67%
30-10-2006,"5,626.45","5,539.90","5,641.95","5,479.60",,1.46%
27-10-2006,"5,545.25","5,473.40","5,551.90","5,464.10",,1.56%
26-10-2006,"5,460.10","5,282.80","5,482.40","5,265.20",,4.06%
23-10-2006,"5,247.25","5,304.60","5,341.05","5,240.50",,-1.47%
21-10-2006,"5,325.55","5,380.65","5,380.65","5,307.50",,-0.15%
20-10-2006,"5,333.65","5,341.55","5,373.80","5,314.40",,-0.02%
19-10-2006,"5,334.85","5,410.15","5,430.65","5,300.00",,-1.31%
18-10-2006,"5,405.85","5,406.50","5,425.60","5,374.65",,0.29%
17-10-2006,"5,390.10","5,393.40","5,433.70","5,353.90",,-0.18%
16-10-2006,"5,399.55","5,250.60","5,433.10","5,250.60",,1.83%
13-10-2006,"5,302.45","5,290.85","5,361.25","5,290.85",,0.61%
12-10-2006,"5,270.40","5,208.85","5,285.30","5,142.00",,1.23%
11-10-2006,"5,206.40","5,271.50","5,313.85","5,182.10",,-1.21%
10-10-2006,"5,270.30","5,292.45","5,326.90","5,253.50",,-0.42%
09-10-2006,"5,292.75","5,290.75","5,327.20","5,261.75",,-0.35%
06-10-2006,"5,311.25","5,326.35","5,357.20","5,300.20",,-0.44%
