Date,Sentiment_Score,Prob_Pos,Prob_Neg,News_Volume
"June 13, 2010, Sunday",0.3427174,0.5475848,0.20486732,4
"June 13, 2011, Monday",0.38660723,0.6425526,0.25594532,4
"June 13, 2012, Wednesday",0.35355097,0.65183485,0.2982839,4
"June 13, 2013, Thursday",0.043461185,0.3178676,0.2744064,14
"June 13, 2014, Friday",0.22464095,0.42628983,0.20164888,6
"June 13, 2015, Saturday",-0.12670821,0.12890692,0.25561514,8
"June 13, 2016, Monday",0.075531565,0.21756676,0.14203519,7
"June 13, 2017, Tuesday",-0.03297667,0.22198421,0.2549609,13
"June 13, 2018, Wednesday",0.25665888,0.4320104,0.17535155,6
"June 13, 2019, Thursday",-0.94603413,0.007994434,0.95402855,1
"June 14, 2003, Saturday",-0.045814086,0.12044637,0.16626045,5
"June 14, 2004, Monday",0.06808689,0.31025058,0.24216369,8
"June 14, 2005, Tuesday",0.14503092,0.49491704,0.3498861,9
"June 14, 2006, Wednesday",0.099189766,0.3528736,0.2536838,11
"June 14, 2007, Thursday",0.32076645,0.47031742,0.14955096,7
"June 14, 2008, Saturday",0.029224286,0.22337326,0.19414897,7
"June 14, 2009, Sunday",0.12013177,0.4465364,0.32640466,5
"June 14, 2010, Monday",0.3843952,0.4707675,0.08637227,7
"June 14, 2011, Tuesday",0.044065908,0.34757754,0.30351162,16
"June 14, 2012, Thursday",-0.01076823,0.29018682,0.30095506,13
"June 14, 2014, Saturday",0.07067887,0.08910955,0.018430684,5
"June 14, 2015, Sunday",0.39626375,0.42827925,0.03201555,7
"June 14, 2016, Tuesday",-0.174843,0.1629011,0.33774412,8
"June 14, 2017, Wednesday",-0.025082624,0.25884762,0.28393024,10
"June 14, 2019, Friday",0.027874593,0.057904653,0.03003006,1
"June 15, 2004, Tuesday",0.123615816,0.42736447,0.30374864,11
"June 15, 2005, Wednesday",0.11201064,0.37289765,0.26088703,8
"June 15, 2006, Thursday",0.42556918,0.5000356,0.07446642,9
"June 15, 2007, Friday",0.599199,0.61461097,0.015412005,9
"June 15, 2008, Sunday",0.034180015,0.45908466,0.42490464,1
"June 15, 2009, Monday",0.08735005,0.35619992,0.26884988,11
"June 15, 2010, Tuesday",-0.079982445,0.2328063,0.31278872,16
"June 15, 2011, Wednesday",-0.21658468,0.22509204,0.4416767,11
"June 15, 2012, Friday",-0.039350543,0.31457317,0.35392374,17
"June 15, 2013, Saturday",0.5058003,0.5456474,0.039847113,7
"June 15, 2014, Sunday",0.39091182,0.40163103,0.01071922,3
"June 15, 2015, Monday",-0.06080267,0.06977822,0.1305809,4
"June 15, 2016, Wednesday",-0.19994082,0.07143027,0.2713711,7
"June 15, 2017, Thursday",-0.084921986,0.25926015,0.34418213,10
"June 15, 2018, Friday",0.013377503,0.4000419,0.3866644,6
"June 15, 2019, Saturday",-0.4690886,0.025200859,0.4942895,2
"June 16, 2003, Monday",0.20250152,0.28016758,0.07766607,11
"June 16, 2004, Wednesday",0.14018929,0.33487576,0.19468644,10
"June 16, 2005, Thursday",0.21264093,0.38003433,0.16739339,8
"June 16, 2006, Friday",0.29729933,0.4948586,0.1975593,10
"June 16, 2007, Saturday",0.11026207,0.12243333,0.012171255,2
"June 16, 2008, Monday",-0.15792681,0.16179758,0.31972438,13
"June 16, 2009, Tuesday",0.15651849,0.32092607,0.16440757,12
"June 16, 2010, Wednesday",0.22456829,0.4265679,0.2019996,18
"June 16, 2011, Thursday",0.16760868,0.402437,0.23482832,16
"June 16, 2012, Saturday",-0.11479676,0.27672127,0.39151803,6
"June 16, 2013, Sunday",0.38669813,0.4025751,0.015876986,3
"June 16, 2014, Monday",-0.020245751,0.31068334,0.33092907,3
"June 16, 2015, Tuesday",0.23023364,0.37149507,0.14126143,8
"June 16, 2016, Thursday",0.024337104,0.17181219,0.14747511,7
"June 16, 2017, Friday",-0.03540782,0.13002194,0.16542974,8
"June 16, 2018, Saturday",-0.30998597,0.101934835,0.4119208,9
"June 17, 2003, Tuesday",0.23116657,0.25869647,0.02752989,8
"June 17, 2004, Thursday",0.26473582,0.38579413,0.12105832,11
"June 17, 2005, Friday",0.39763662,0.41593233,0.018295713,13
"June 17, 2006, Saturday",0.40688816,0.5165947,0.10970655,4
"June 17, 2007, Sunday",0.25475034,0.2667704,0.012020049,4
"June 17, 2008, Tuesday",0.0573829,0.17532,0.11793711,10
"June 17, 2009, Wednesday",0.42489567,0.6199166,0.19502096,12
"June 17, 2010, Thursday",0.44009763,0.46520627,0.025108622,13
"June 17, 2011, Friday",0.1310427,0.39898112,0.26793844,14
"June 17, 2012, Sunday",0.22170578,0.4665605,0.24485476,3
"June 17, 2013, Monday",0.11715523,0.36314225,0.24598698,3
"June 17, 2014, Tuesday",0.06775865,0.30334646,0.23558782,13
"June 17, 2015, Wednesday",-0.3845152,0.09015536,0.47467056,10
"June 17, 2016, Friday",0.42897195,0.5808664,0.15189445,7
"June 17, 2017, Saturday",0.012014506,0.19121721,0.1792027,7
"June 17, 2018, Sunday",-0.5234501,0.03128992,0.55474,2
"June 17, 2019, Monday",-0.37298733,0.08810469,0.46109203,2
"June 18, 2003, Wednesday",0.20694621,0.24077077,0.033824556,6
"June 18, 2004, Friday",0.0541381,0.24970117,0.19556306,5
"June 18, 2005, Saturday",0.091189325,0.31089744,0.21970813,10
"June 18, 2007, Monday",0.54644996,0.56729287,0.02084296,3
"June 18, 2008, Wednesday",0.248116,0.38767368,0.13955767,11
"June 18, 2009, Thursday",0.09102752,0.34465477,0.25362724,14
"June 18, 2010, Friday",-0.0303107,0.17411155,0.20442224,12
"June 18, 2011, Saturday",0.10596007,0.32464847,0.2186884,5
"June 18, 2012, Monday",-0.2903736,0.15085687,0.44123042,12
"June 18, 2013, Tuesday",-0.19936837,0.17438504,0.37375343,4
"June 18, 2014, Wednesday",-0.012693974,0.33847773,0.3511717,11
"June 18, 2015, Thursday",0.22957794,0.4653865,0.23580857,6
"June 18, 2016, Saturday",0.14993934,0.26290604,0.11296671,13
"June 18, 2017, Sunday",0.41945255,0.43222013,0.012767598,3
"June 18, 2018, Monday",0.32232538,0.35841584,0.036090434,4
"June 18, 2019, Tuesday",0.00500364,0.09494719,0.08994355,4
"June 19, 2003, Thursday",-0.024695905,0.12515312,0.14984903,8
"June 19, 2004, Saturday",0.5030443,0.56616914,0.06312485,8
"June 19, 2006, Monday",0.3460176,0.4496064,0.10358883,8
"June 19, 2007, Tuesday",0.34101552,0.4894888,0.14847331,7
"June 19, 2008, Thursday",0.33635458,0.3899836,0.05362901,8
"June 19, 2009, Friday",0.24954021,0.4887851,0.23924485,16
"June 19, 2010, Saturday",-0.07749372,0.1304957,0.20798942,5
"June 19, 2011, Sunday",0.1154682,0.2990389,0.18357068,6
"June 19, 2012, Tuesday",0.07794126,0.34837374,0.27043247,6
"June 19, 2013, Wednesday",0.16570371,0.27075204,0.10504832,11
"June 19, 2014, Thursday",-0.07336797,0.16294363,0.2363116,5
"June 19, 2015, Friday",-0.0072962465,0.30306035,0.31035662,10
"June 19, 2016, Sunday",-0.37314305,0.1118975,0.48504052,6
"June 19, 2017, Monday",-0.38176033,0.035038576,0.41679892,4
"June 19, 2018, Tuesday",-0.17620982,0.08998543,0.26619524,5
"June 19, 2019, Wednesday",-0.47751313,0.016918523,0.49443164,2
"June 20, 2003, Friday",0.2057847,0.25750798,0.051723283,6
"June 20, 2005, Monday",0.394219,0.41031942,0.016100401,3
"June 20, 2006, Tuesday",0.2481663,0.38147283,0.13330655,14
"June 20, 2007, Wednesday",-0.03911163,0.20917338,0.24828498,9
"June 20, 2008, Friday",0.20125641,0.35193154,0.15067512,12
"June 20, 2009, Saturday",0.3746297,0.5797962,0.20516647,9
"June 20, 2010, Sunday",-0.022855029,0.19939439,0.22224943,6
"June 20, 2011, Monday",0.38417426,0.53120667,0.14703242,12
"June 20, 2012, Wednesday",0.2743145,0.4703061,0.19599158,11
"June 20, 2013, Thursday",-0.027700035,0.21329032,0.24099036,17
"June 20, 2014, Friday",0.04200009,0.345088,0.3030879,7
"June 20, 2015, Saturday",-0.13480777,0.26613933,0.4009471,8
"June 20, 2016, Monday",0.038346443,0.2775457,0.23919922,4
"June 20, 2017, Tuesday",-0.23850906,0.09711379,0.33562285,1
"June 20, 2018, Wednesday",-0.2345541,0.2354599,0.470014,2
"June 20, 2019, Thursday",0.07009931,0.4488294,0.37873012,2
"June 21, 2003, Saturday",-0.17993326,0.035931963,0.21586522,5
"June 21, 2004, Monday",0.2802459,0.4309185,0.1506726,9
"June 21, 2005, Tuesday",0.19894011,0.3574154,0.15847534,15
"June 21, 2006, Wednesday",0.15408866,0.29377922,0.13969056,12
"June 21, 2007, Thursday",0.51916593,0.56925553,0.050089598,9
"June 21, 2008, Saturday",0.21227248,0.31672403,0.104451545,3
"June 21, 2009, Sunday",0.5277723,0.54919404,0.021421704,4
"June 21, 2010, Monday",0.16563816,0.32793352,0.16229536,11
"June 21, 2011, Tuesday",0.004827197,0.34664178,0.34181458,14
"June 21, 2012, Thursday",-0.17405225,0.25792536,0.43197763,15
"June 21, 2013, Friday",-0.21179363,0.20889816,0.4206918,14
"June 21, 2014, Saturday",0.28822938,0.35380986,0.06558048,8
"June 21, 2015, Sunday",0.040678818,0.087314665,0.046635844,2
"June 21, 2016, Tuesday",0.18098702,0.43081027,0.24982327,4
"June 21, 2017, Wednesday",0.06947327,0.32732433,0.25785106,4
"June 21, 2018, Thursday",-0.05359767,0.15748188,0.21107955,6
"June 21, 2019, Friday",0.6413505,0.6497786,0.0084280465,2
"June 22, 2004, Tuesday",0.28859133,0.48671737,0.19812606,14
"June 22, 2005, Wednesday",-0.044621877,0.28044587,0.32506773,9
"June 22, 2006, Thursday",0.36594528,0.41993764,0.053992383,7
"June 22, 2007, Friday",0.17528048,0.43061796,0.2553375,13
"June 22, 2008, Sunday",0.56486046,0.59736454,0.032504026,2
"June 22, 2009, Monday",0.109010935,0.45849094,0.34948,6
"June 22, 2010, Tuesday",0.16492121,0.39178947,0.22686826,9
"June 22, 2011, Wednesday",0.15977606,0.3654164,0.20564035,13
"June 22, 2012, Friday",-0.634713,0.1129469,0.7476599,9
"June 22, 2013, Saturday",-0.106707536,0.14786215,0.25456968,10
"June 22, 2014, Sunday",0.790687,0.8088041,0.018117052,1
"June 22, 2015, Monday",-0.92851734,0.012830962,0.9413483,1
"June 22, 2016, Wednesday",0.14423047,0.21487968,0.070649214,12
"June 22, 2017, Thursday",0.18256299,0.20097388,0.018410884,4
"June 22, 2018, Friday",-0.07999874,0.12029203,0.20029078,6
"June 22, 2019, Saturday",0.4710312,0.47796798,0.006936793,1
"June 23, 2003, Monday",0.081409484,0.16624877,0.08483928,11
"June 23, 2004, Wednesday",-0.24626581,0.1705563,0.4168221,9
"June 23, 2005, Thursday",-0.034296148,0.32982922,0.36412537,8
"June 23, 2006, Friday",-0.025892174,0.29222336,0.31811553,10
"June 23, 2007, Saturday",0.5120863,0.61370397,0.101617716,5
"June 23, 2008, Monday",0.056475695,0.33771333,0.28123766,7
"June 23, 2009, Tuesday",-0.059975404,0.275967,0.33594242,14
"June 23, 2010, Wednesday",0.3685585,0.44746584,0.07890736,9
"June 23, 2011, Thursday",0.20864667,0.45667756,0.24803087,16
"June 23, 2012, Saturday",-0.40752,0.17282793,0.5803479,7
"June 23, 2013, Sunday",0.021667683,0.34227252,0.3206048,5
"June 23, 2014, Monday",0.13223359,0.34685183,0.21461824,5
"June 23, 2015, Tuesday",0.22848278,0.39111516,0.16263236,13
"June 23, 2016, Thursday",0.17756152,0.23784392,0.060282428,7
"June 23, 2017, Friday",0.009646294,0.34463048,0.33498418,5
"June 23, 2018, Saturday",-0.5241783,0.01781467,0.54199296,3
"June 24, 2003, Tuesday",-0.024979867,0.028196633,0.053176496,6
"June 24, 2004, Thursday",-0.33673826,0.14517716,0.4819154,9
"June 24, 2005, Friday",-0.5093468,0.0444013,0.5537481,3
"June 24, 2006, Saturday",0.47271326,0.558454,0.085740685,6
"June 24, 2007, Sunday",-0.025598224,0.1572093,0.18280753,5
"June 24, 2008, Tuesday",-0.029700944,0.18587504,0.21557601,14
"June 24, 2009, Wednesday",0.28620225,0.37695375,0.09075148,19
"June 24, 2010, Thursday",0.18606316,0.29283255,0.10676938,14
"June 24, 2011, Friday",-0.09130214,0.26873693,0.36003906,13
"June 24, 2012, Sunday",-0.9640581,0.0095728,0.9736309,1
"June 24, 2013, Monday",-0.04710133,0.20143993,0.24854128,5
"June 24, 2014, Tuesday",0.29875684,0.34919915,0.05044232,6
"June 24, 2015, Wednesday",0.046627305,0.31160095,0.26497364,11
"June 24, 2016, Friday",0.29757917,0.3162104,0.018631224,9
"June 24, 2017, Saturday",-0.008786857,0.19863252,0.20741938,6
"June 24, 2018, Sunday",-0.1946246,0.04004499,0.2346696,2
"June 24, 2019, Monday",-0.06316059,0.21698447,0.28014505,7
"June 25, 2003, Wednesday",-0.10044087,0.03186865,0.13230951,6
"June 25, 2004, Friday",0.43400186,0.51668376,0.08268186,19
"June 25, 2005, Saturday",0.26595005,0.4195846,0.15363456,7
"June 25, 2007, Monday",0.3317307,0.52931297,0.19758232,10
"June 25, 2008, Wednesday",-0.052211266,0.2860874,0.33829868,10
"June 25, 2009, Thursday",0.029418046,0.27931786,0.24989982,19
"June 25, 2010, Friday",0.40140352,0.45526516,0.053861655,16
"June 25, 2011, Saturday",0.2279826,0.43135262,0.20337002,5
"June 25, 2012, Monday",0.15139987,0.41590443,0.26450455,11
"June 25, 2013, Tuesday",0.2292525,0.35719672,0.12794423,15
"June 25, 2014, Wednesday",0.3018886,0.32365844,0.021769846,10
"June 25, 2015, Thursday",-0.0039185407,0.39362097,0.3975395,5
"June 25, 2016, Saturday",-0.7059832,0.021892227,0.7278755,3
"June 25, 2017, Sunday",0.16787764,0.25600365,0.08812601,8
"June 25, 2018, Monday",-0.34426713,0.13175625,0.47602338,8
"June 25, 2019, Tuesday",0.003268299,0.33345452,0.33018625,3
"June 26, 2003, Thursday",0.15536055,0.19677731,0.041416757,7
"June 26, 2004, Saturday",-0.23957372,0.27617127,0.515745,7
"June 26, 2006, Monday",0.11333264,0.1398452,0.02651257,1
"June 26, 2007, Tuesday",0.40976042,0.53594023,0.12617978,9
"June 26, 2008, Thursday",0.55712646,0.5959764,0.03884989,7
"June 26, 2009, Friday",0.35578284,0.47024488,0.11446207,18
"June 26, 2010, Saturday",0.5482619,0.69550896,0.14724702,4
"June 26, 2011, Sunday",-0.034886975,0.18174411,0.2166311,6
"June 26, 2012, Tuesday",-0.035975885,0.2214734,0.25744927,11
"June 26, 2013, Wednesday",0.029212194,0.17001864,0.14080645,17
"June 26, 2014, Thursday",0.03643963,0.24717714,0.21073753,6
"June 26, 2015, Friday",0.1740449,0.31175053,0.13770562,16
"June 26, 2016, Sunday",0.42146102,0.43950573,0.018044695,5
"June 26, 2017, Monday",0.16925475,0.26627985,0.09702509,7
"June 26, 2018, Tuesday",-0.16254105,0.17880614,0.3413472,6
"June 27, 2003, Friday",0.0033224225,0.17593756,0.17261514,8
"June 27, 2005, Monday",0.12851726,0.36003748,0.23152025,6
"June 27, 2006, Tuesday",0.030182103,0.3120671,0.281885,14
"June 27, 2007, Wednesday",0.24791192,0.48037463,0.23246272,7
"June 27, 2008, Friday",-0.071634844,0.12949423,0.20112908,8
"June 27, 2009, Saturday",0.23982298,0.52029365,0.28047064,6
"June 27, 2010, Sunday",0.24858785,0.4055312,0.15694335,9
"June 27, 2011, Monday",0.25322315,0.49857542,0.24535225,6
"June 27, 2012, Wednesday",-0.31438792,0.20536047,0.5197484,13
"June 27, 2013, Thursday",-0.020110166,0.17551158,0.19562177,12
"June 27, 2014, Friday",0.19158384,0.39160374,0.20001988,15
"June 27, 2015, Saturday",0.08185319,0.3411823,0.2593291,8
"June 27, 2016, Monday",-0.29936934,0.08889302,0.38826236,9
"June 27, 2017, Tuesday",-0.41199553,0.104750566,0.5167461,11
"June 27, 2018, Wednesday",0.32062364,0.49926478,0.17864114,9
"June 27, 2019, Thursday",-0.6043709,0.04669608,0.65106696,3
"June 28, 2003, Saturday",0.071924046,0.10501776,0.033093713,5
"June 28, 2004, Monday",0.17391928,0.34653082,0.17261155,6
"June 28, 2005, Tuesday",-0.039556954,0.28914806,0.32870504,11
"June 28, 2006, Wednesday",-0.1448643,0.22931685,0.37418118,7
"June 28, 2007, Thursday",0.24475971,0.35190466,0.107144974,10
"June 28, 2008, Saturday",0.77819484,0.85365915,0.07546435,3
"June 28, 2009, Sunday",-0.94147336,0.016830798,0.95830417,2
"June 28, 2010, Monday",-0.05403645,0.14701684,0.2010533,5
"June 28, 2011, Tuesday",0.09245129,0.34678757,0.25433627,16
"June 28, 2012, Thursday",0.05367242,0.39080757,0.3371351,21
"June 28, 2013, Friday",0.009713759,0.28606263,0.27634886,12
"June 28, 2014, Saturday",-0.11358385,0.10093493,0.21451877,11
"June 28, 2015, Sunday",-0.22066654,0.08520204,0.3058686,6
"June 28, 2016, Tuesday",0.2081605,0.33188543,0.12372494,12
"June 28, 2017, Wednesday",0.092616916,0.3781653,0.28554842,4
"June 28, 2018, Thursday",0.031924553,0.3097074,0.27778283,8
"June 28, 2019, Friday",-0.4320648,0.14085272,0.5729175,7
"June 29, 2004, Tuesday",-0.11174089,0.22255619,0.3342971,6
"June 29, 2005, Wednesday",-0.124641806,0.23805167,0.3626935,13
"June 29, 2006, Thursday",0.06446374,0.3767021,0.31223837,13
"June 29, 2007, Friday",0.2584567,0.38419348,0.12573674,10
"June 29, 2009, Monday",-0.19429865,0.21397607,0.4082747,8
"June 29, 2010, Tuesday",0.19856335,0.35255176,0.15398839,16
"June 29, 2011, Wednesday",-0.043639034,0.31903723,0.36267623,14
"June 29, 2012, Friday",-0.34612572,0.25447285,0.6005986,18
"June 29, 2013, Saturday",-0.12344866,0.21980874,0.34325743,14
"June 29, 2014, Sunday",0.3302856,0.47802496,0.14773932,5
"June 29, 2015, Monday",-0.48704734,0.1114369,0.5984843,4
"June 29, 2016, Wednesday",0.25365108,0.37793145,0.124280326,15
"June 29, 2018, Friday",0.04721382,0.2487496,0.20153578,8
"June 29, 2019, Saturday",-0.13122515,0.19866593,0.32989106,3
"June 30, 2003, Monday",0.015209812,0.15863635,0.14342654,12
"June 30, 2004, Wednesday",-0.23004806,0.14357987,0.37362796,14
"June 30, 2005, Thursday",0.120174535,0.38438118,0.26420665,12
"June 30, 2006, Friday",0.1552937,0.4093596,0.2540659,12
"June 30, 2007, Saturday",0.5144814,0.5297719,0.015290497,5
"June 30, 2008, Monday",0.11296458,0.35396782,0.24100325,18
"June 30, 2009, Tuesday",-0.18171415,0.255877,0.43759114,15
"June 30, 2010, Wednesday",0.019393388,0.24181281,0.22241943,24
"June 30, 2011, Thursday",0.21818483,0.42377132,0.20558651,27
"June 30, 2012, Saturday",-0.18569918,0.31320074,0.4988999,7
"June 30, 2013, Sunday",-0.012094051,0.43708938,0.4491834,2
"June 30, 2014, Monday",-0.2363913,0.088380694,0.324772,3
"June 30, 2015, Tuesday",0.15858153,0.37326744,0.2146859,11
"June 30, 2016, Thursday",0.35718048,0.5307697,0.1735892,13
"June 30, 2017, Friday",0.14553596,0.3332263,0.18769032,6
"June 30, 2018, Saturday",-0.023001323,0.06704462,0.09004595,6
"June 30, 2019, Sunday",0.0587836,0.08284012,0.024056522,1
"March 01, 2004, Monday",0.0020135727,0.34780842,0.3457949,7
"March 01, 2005, Tuesday",0.31875187,0.43885896,0.120107085,18
"March 01, 2006, Wednesday",0.32715335,0.4508184,0.12366501,8
"March 01, 2007, Thursday",0.12728909,0.30071583,0.17342673,7
"March 01, 2008, Saturday",0.14880049,0.32257345,0.17377295,10
"March 01, 2009, Sunday",-0.29891554,0.17820154,0.4771171,6
"March 01, 2010, Monday",-0.080617875,0.105651475,0.18626936,4
"March 01, 2011, Tuesday",0.38711977,0.5294703,0.14235052,14
"March 01, 2012, Thursday",0.063966304,0.39086252,0.32689625,16
"March 01, 2013, Friday",0.50543946,0.59735584,0.09191641,18
"March 01, 2014, Saturday",0.3255616,0.37277886,0.047217254,6
"March 01, 2015, Sunday",0.095571995,0.38974035,0.29416835,5
"March 01, 2016, Tuesday",0.16041146,0.35857308,0.19816162,6
"March 01, 2017, Wednesday",0.23575376,0.35858926,0.12283551,7
"March 01, 2018, Thursday",0.003843457,0.22650489,0.22266142,14
"March 01, 2019, Friday",0.3373329,0.3530745,0.01574161,5
"March 01, 2020, Sunday",-0.89445484,0.047998104,0.94245297,1
"March 02, 2004, Tuesday",-0.04473583,0.09348793,0.13822375,10
"March 02, 2005, Wednesday",0.28202447,0.30979607,0.02777161,9
"March 02, 2006, Thursday",0.20501685,0.4195915,0.21457464,9
"March 02, 2007, Friday",0.27693704,0.49893522,0.22199818,8
"March 02, 2008, Sunday",-0.2008078,0.1117214,0.31252918,3
"March 02, 2009, Monday",-0.365716,0.23037806,0.5960941,8
"March 02, 2010, Tuesday",0.14003222,0.30960885,0.16957663,12
"March 02, 2011, Wednesday",0.38212487,0.5179162,0.13579127,19
"March 02, 2012, Friday",0.14870602,0.3933521,0.2446461,13
"March 02, 2013, Saturday",0.18375547,0.37903276,0.19527724,7
"March 02, 2014, Sunday",-0.024201304,0.46549684,0.48969814,2
"March 02, 2015, Monday",0.4655266,0.47592422,0.010397608,4
"March 02, 2016, Wednesday",0.098404594,0.389728,0.29132342,7
"March 02, 2017, Thursday",0.07774161,0.2564899,0.1787483,7
"March 02, 2018, Friday",-0.44810998,0.1064305,0.55454046,8
"March 02, 2019, Saturday",-0.9313717,0.012620682,0.9439924,1
"March 02, 2020, Monday",-0.47247705,0.02542695,0.497904,2
"March 03, 2003, Monday",-0.2711311,0.071600266,0.34273136,12
"March 03, 2004, Wednesday",-0.43828484,0.20123096,0.63951576,8
"March 03, 2005, Thursday",-0.025207296,0.2203528,0.24556011,17
"March 03, 2006, Friday",-0.063579306,0.32214385,0.38572317,8
"March 03, 2007, Saturday",0.29719448,0.584297,0.28710252,2
"March 03, 2008, Monday",0.52756655,0.6420547,0.11448809,5
"March 03, 2009, Tuesday",0.26623583,0.47465295,0.20841713,19
"March 03, 2010, Wednesday",0.00546211,0.30926847,0.30380636,16
"March 03, 2011, Thursday",0.32324353,0.40282816,0.07958463,15
"March 03, 2012, Saturday",0.08214425,0.23171765,0.1495734,6
"March 03, 2013, Sunday",0.31829602,0.33077955,0.012483542,5
"March 03, 2014, Monday",-0.12284721,0.17528234,0.29812953,6
"March 03, 2015, Tuesday",-0.1360349,0.18841305,0.32444796,10
"March 03, 2016, Thursday",-0.1246415,0.18841444,0.31305596,16
"March 03, 2017, Friday",0.3794272,0.4477105,0.06828333,6
"March 03, 2018, Saturday",-0.6168521,0.02619034,0.64304245,4
"March 03, 2019, Sunday",-0.22337714,0.048361987,0.27173913,2
"March 03, 2020, Tuesday",0.4052415,0.6345866,0.22934505,4
"March 04, 2003, Tuesday",0.09010396,0.18114051,0.09103655,8
